Message,Id,Version,Qualifiers,Level,Task,Opcode,Keywords,RecordId,ProviderName,ProviderId,LogName,ProcessId,ThreadId,UserId,TimeCreated,ActivityId,RelatedActivityId,ContainerLog,MatchedQueryIds,Bookmark,LevelDisplayName,OpcodeDisplayName,TaskDisplayName,KeywordsDisplayNames,Properties
The Dsc agent with Agent Id 18f6ddfc-2dab-11e6-92d2-005056ba13a8 is registered on this server.,4358,1,,4,2,0,-9.22337E+18,7102,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:04,c7e70699-c19f-0000-260b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The client with raw URL /PSDSCPullServer.svc/Nodes(AgentId='18F6DDFC-2DAB-11E6-92D2-005056BA13A8')/SendReport specified ProtocolVersion = 2.0 in the Http Request header.,4370,1,,4,2,0,-9.22337E+18,7101,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:04,c7e70699-c19f-0000-260b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 18f6ddfc-2dab-11e6-92d2-005056ba13a8 has been processed.,4151,1,,4,2,0,-9.22337E+18,7100,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:04,c7e70699-c19f-0002-6d0d-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 18f6ddfc-2dab-11e6-92d2-005056ba13a8 has been updated.,4148,1,,4,2,0,-9.22337E+18,7099,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:04,c7e70699-c19f-0002-6d0d-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Writing status record to StatusReport table. AgentId = 18f6ddfc-2dab-11e6-92d2-005056ba13a8, JobId = 100ca0f5-2e21-11e6-a420-9cbe07683584, OperationType = Consistency, LCMVersion = , ConfigurationVersion = 2.0.0, ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 5:03:42 AM, EndTime = 1/1/0001 12:00:00 AM",4144,1,,4,2,0,-9.22337E+18,7098,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:04,c7e70699-c19f-0002-6d0d-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"StatusRecord payload from client. AgentId = 18f6ddfc-2dab-11e6-92d2-005056ba13a8, JobId = 100ca0f5-2e21-11e6-a420-9cbe07683584, OperationType = Consistency, LCMVersion = , ConfigurationVersion = 2.0.0, ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 5:03:42 AM, EndTime = ",4145,1,,4,2,0,-9.22337E+18,7097,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:04,c7e70699-c19f-0002-6d0d-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The Dsc agent with Agent Id 18f6ddfc-2dab-11e6-92d2-005056ba13a8 is registered on this server.,4358,1,,4,2,0,-9.22337E+18,7096,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:04,c7e70699-c19f-0002-6d0d-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The client with raw URL /PSDSCPullServer.svc/Nodes(AgentId='18F6DDFC-2DAB-11E6-92D2-005056BA13A8')/SendReport specified ProtocolVersion = 2.0 in the Http Request header.,4370,1,,4,2,0,-9.22337E+18,7095,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:04,c7e70699-c19f-0002-6d0d-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 18f6ddfc-2dab-11e6-92d2-005056ba13a8 has been processed.,4151,1,,4,2,0,-9.22337E+18,7094,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0004-f510-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 18f6ddfc-2dab-11e6-92d2-005056ba13a8 has been updated.,4148,1,,4,2,0,-9.22337E+18,7093,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0004-f510-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Writing status record to StatusReport table. AgentId = 18f6ddfc-2dab-11e6-92d2-005056ba13a8, JobId = 100ca0f5-2e21-11e6-a420-9cbe07683584, OperationType = Consistency, LCMVersion = , ConfigurationVersion = 2.0.0, ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 5:03:42 AM, EndTime = 1/1/0001 12:00:00 AM",4144,1,,4,2,0,-9.22337E+18,7092,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0004-f510-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"StatusRecord payload from client. AgentId = 18f6ddfc-2dab-11e6-92d2-005056ba13a8, JobId = 100ca0f5-2e21-11e6-a420-9cbe07683584, OperationType = Consistency, LCMVersion = , ConfigurationVersion = 2.0.0, ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 5:03:42 AM, EndTime = ",4145,1,,4,2,0,-9.22337E+18,7091,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0004-f510-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The Dsc agent with Agent Id 18f6ddfc-2dab-11e6-92d2-005056ba13a8 is registered on this server.,4358,1,,4,2,0,-9.22337E+18,7090,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0004-f510-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The client with raw URL /PSDSCPullServer.svc/Nodes(AgentId='18F6DDFC-2DAB-11E6-92D2-005056BA13A8')/SendReport specified ProtocolVersion = 2.0 in the Http Request header.,4370,1,,4,2,0,-9.22337E+18,7089,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0004-f510-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Server response for ConfigurationName = ClientConfig with Status = Ok,4363,1,,4,2,0,-9.22337E+18,7088,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0004-f410-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Configuration repository C:\Program Files\WindowsPowerShell\DscService\Configuration is not found.,4352,1,,4,2,0,-9.22337E+18,7087,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0004-f410-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Configuration repository C:\Program Files\WindowsPowerShell\DscService\Configuration is not found.,4352,1,,4,2,0,-9.22337E+18,7086,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0004-f410-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The Dsc agent with Agent Id 18F6DDFC-2DAB-11E6-92D2-005056BA13A8 is registered on this server.,4358,1,,4,2,0,-9.22337E+18,7085,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0004-f410-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"GetAction payload from client. CheckSum = B239DBFE9D4A02BDAB785EF72A1B972AEAE76D3167C56367E2A5653E59195247, CheckSumAlgorithm = SHA-256, ConfigurationName=",4361,1,,4,2,0,-9.22337E+18,7084,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0004-f410-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Client requested Operation = GetDscAction on ResourceType = MSFT.DSCNode,4362,1,,4,2,0,-9.22337E+18,7083,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0004-f410-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The client with raw URL /PSDSCPullServer.svc/Nodes(AgentId='18F6DDFC-2DAB-11E6-92D2-005056BA13A8')/GetDscAction specified ProtocolVersion = 2.0 in the Http Request header.,4370,1,,4,2,0,-9.22337E+18,7082,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0004-f410-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 18f6ddfc-2dab-11e6-92d2-005056ba13a8 has been processed.,4151,1,,4,2,0,-9.22337E+18,7081,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0000-250b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 18f6ddfc-2dab-11e6-92d2-005056ba13a8 has been created.,4149,1,,4,2,0,-9.22337E+18,7080,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0000-250b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Writing status record to StatusReport table. AgentId = 18f6ddfc-2dab-11e6-92d2-005056ba13a8, JobId = 100ca0f5-2e21-11e6-a420-9cbe07683584, OperationType = Consistency, LCMVersion = 2.0, ConfigurationVersion = , ReportFormatVersion = 2.0, NodeName = Server2, IPAddress = Server2IP;127.0.0.1;::1;::2000:0:0:0, StartTime = 6/9/2016 5:03:42 AM, EndTime = 1/1/0001 12:00:00 AM",4144,1,,4,2,0,-9.22337E+18,7079,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0000-250b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"StatusRecord payload from client. AgentId = 18f6ddfc-2dab-11e6-92d2-005056ba13a8, JobId = 100ca0f5-2e21-11e6-a420-9cbe07683584, OperationType = Consistency, LCMVersion = 2.0, ConfigurationVersion = , ReportFormatVersion = 2.0, NodeName = Server2, IPAddress = Server2IP;127.0.0.1;::1;::2000:0:0:0, StartTime = 6/9/2016 5:03:42 AM, EndTime = ",4145,1,,4,2,0,-9.22337E+18,7078,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0000-250b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The Dsc agent with Agent Id 18f6ddfc-2dab-11e6-92d2-005056ba13a8 is registered on this server.,4358,1,,4,2,0,-9.22337E+18,7077,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0000-250b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The client with raw URL /PSDSCPullServer.svc/Nodes(AgentId='18F6DDFC-2DAB-11E6-92D2-005056BA13A8')/SendReport specified ProtocolVersion = 2.0 in the Http Request header.,4370,1,,4,2,0,-9.22337E+18,7076,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0000-250b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 18f6ddfc-2dab-11e6-92d2-005056ba13a8 has been processed.,4151,1,,4,2,0,-9.22337E+18,7075,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0007-840d-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 18f6ddfc-2dab-11e6-92d2-005056ba13a8 has been updated.,4148,1,,4,2,0,-9.22337E+18,7074,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0007-840d-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Writing status record to StatusReport table. AgentId = 18f6ddfc-2dab-11e6-92d2-005056ba13a8, JobId = fbda7676-2e20-11e6-a420-9cbe07683584, OperationType = Consistency, LCMVersion = , ConfigurationVersion = 2.0.0, ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 5:03:09 AM, EndTime = 6/9/2016 5:03:42 AM",4144,1,,4,2,0,-9.22337E+18,7073,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0007-840d-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"StatusRecord payload from client. AgentId = 18f6ddfc-2dab-11e6-92d2-005056ba13a8, JobId = fbda7676-2e20-11e6-a420-9cbe07683584, OperationType = Consistency, LCMVersion = , ConfigurationVersion = 2.0.0, ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 5:03:09 AM, EndTime = 6/9/2016 5:03:42 AM",4145,1,,4,2,0,-9.22337E+18,7072,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0007-840d-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The Dsc agent with Agent Id 18f6ddfc-2dab-11e6-92d2-005056ba13a8 is registered on this server.,4358,1,,4,2,0,-9.22337E+18,7071,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0007-840d-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The client with raw URL /PSDSCPullServer.svc/Nodes(AgentId='18F6DDFC-2DAB-11E6-92D2-005056BA13A8')/SendReport specified ProtocolVersion = 2.0 in the Http Request header.,4370,1,,4,2,0,-9.22337E+18,7070,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,4964,S-1-5-18,6/9/2016 5:03,c7e70699-c19f-0007-840d-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
